date,amfi_code,nav,daily_return_pct
2024-12-02,119551,70.8416,-0.4551
2024-12-03,119551,70.9545,0.1594
2024-12-04,119551,72.6122,2.3363
2024-12-05,119551,72.5881,-0.0332
2024-12-06,119551,73.3654,1.0708
2024-12-09,119551,72.9495,-0.5669
2024-12-10,119551,72.9646,0.0207
2024-12-11,119551,74.1513,1.6264
2024-12-12,119551,73.7805,-0.5001
2024-12-13,119551,75.0079,1.6636
2024-12-16,119551,75.5165,0.6781
2024-12-17,119551,75.1816,-0.4435
2024-12-18,119551,75.6411,0.6112
2024-12-19,119551,76.3321,0.9135
2024-12-20,119551,76.7914,0.6017
2024-12-23,119551,75.7744,-1.3244
2024-12-24,119551,75.3289,-0.5879
2024-12-25,119551,75.2034,-0.1666
2024-12-26,119551,75.1929,-0.014
2024-12-27,119551,75.6446,0.6007
2024-12-30,119551,75.8023,0.2085
2024-12-31,119551,74.9535,-1.1198
2025-01-01,119551,75.2441,0.3877
2025-01-02,119551,75.6894,0.5918
2025-01-03,119551,76.1032,0.5467
2025-01-06,119551,76.8717,1.0098
2025-01-07,119551,77.4791,0.7901
2025-01-08,119551,77.8337,0.4577
2025-01-09,119551,77.8257,-0.0103
2025-01-10,119551,76.7335,-1.4034
2025-01-13,119551,77.0646,0.4315
2025-01-14,119551,77.2457,0.235
2025-01-15,119551,77.4709,0.2915
2025-01-16,119551,76.643,-1.0687
2025-01-17,119551,75.9549,-0.8978
2025-01-20,119551,76.7032,0.9852
2025-01-21,119551,76.716,0.0167
2025-01-22,119551,77.2183,0.6548
2025-01-23,119551,77.2775,0.0767
2025-01-24,119551,77.3376,0.0778
2025-01-27,119551,78.0205,0.883
2025-01-28,119551,77.7063,-0.4027
2025-01-29,119551,77.8123,0.1364
2025-01-30,119551,77.5357,-0.3555
2025-01-31,119551,77.279,-0.3311
2025-02-03,119551,77.1084,-0.2208
2025-02-04,119551,77.2995,0.2478
2025-02-05,119551,77.0135,-0.37
2025-02-06,119551,77.9113,1.1658
2025-02-07,119551,77.3389,-0.7347
2025-02-10,119551,77.2514,-0.1131
2025-02-11,119551,76.9921,-0.3357
2025-02-12,119551,78.0212,1.3366
2025-02-13,119551,78.1968,0.2251
2025-02-14,119551,78.9524,0.9663
2025-02-17,119551,77.965,-1.2506
2025-02-18,119551,78.1891,0.2874
2025-02-19,119551,78.8457,0.8398
2025-02-20,119551,78.9436,0.1242
2025-02-21,119551,79.73,0.9962
2025-02-24,119551,79.4081,-0.4037
2025-02-25,119551,80.4427,1.3029
2025-02-26,119551,82.1327,2.1009
2025-02-27,119551,81.9125,-0.2681
2025-02-28,119551,81.6334,-0.3407
2025-03-03,119551,82.7292,1.3423
2025-03-04,119551,83.933,1.4551
2025-03-05,119551,83.5899,-0.4088
2025-03-06,119551,83.3237,-0.3185
2025-03-07,119551,83.1598,-0.1967
2025-03-10,119551,82.222,-1.1277
2025-03-11,119551,81.6006,-0.7558
2025-03-12,119551,80.9229,-0.8305
2025-03-13,119551,80.4183,-0.6236
2025-03-14,119551,80.4352,0.021
2025-03-17,119551,80.6431,0.2585
2025-03-18,119551,81.7956,1.4291
2025-03-19,119551,81.1204,-0.8255
2025-03-20,119551,81.8699,0.9239
2025-03-21,119551,81.7577,-0.137
2025-03-24,119551,81.7642,0.008
2025-03-25,119551,82.2947,0.6488
2025-03-26,119551,81.5259,-0.9342
2025-03-27,119551,81.8436,0.3897
2025-03-28,119551,82.0061,0.1985
2025-03-31,119551,82.4055,0.487
2025-04-01,119551,82.6586,0.3071
2025-04-02,119551,84.5115,2.2416
2025-04-03,119551,84.0809,-0.5095
2025-04-04,119551,83.7313,-0.4158
2025-04-07,119551,83.3153,-0.4968
2025-04-08,119551,82.951,-0.4373
2025-04-09,119551,82.5286,-0.5092
2025-04-10,119551,83.4416,1.1063
2025-04-11,119551,84.5371,1.3129
2025-04-14,119551,84.156,-0.4508
2025-04-15,119551,83.5836,-0.6802
2025-04-16,119551,83.9751,0.4684
2025-04-17,119551,83.6103,-0.4344
2025-04-18,119551,84.1217,0.6116
2025-04-21,119551,84.3159,0.2309
2025-04-22,119551,83.2392,-1.277
2025-04-23,119551,84.4265,1.4264
2025-04-24,119551,85.8186,1.6489
2025-04-25,119551,85.4001,-0.4877
2025-04-28,119551,85.1525,-0.2899
2025-04-29,119551,85.4115,0.3042
2025-04-30,119551,85.708,0.3471
2025-05-01,119551,86.2517,0.6344
2025-05-02,119551,87.8398,1.8412
2025-05-05,119551,87.7481,-0.1044
2025-05-06,119551,87.1774,-0.6504
2025-05-07,119551,86.1678,-1.1581
2025-05-08,119551,85.6583,-0.5913
2025-05-09,119551,85.6775,0.0224
2025-05-12,119551,87.0892,1.6477
2025-05-13,119551,86.7373,-0.4041
2025-05-14,119551,86.9535,0.2493
2025-05-15,119551,86.9857,0.037
2025-05-16,119551,87.9475,1.1057
2025-05-19,119551,89.9759,2.3064
2025-05-20,119551,89.6018,-0.4158
2025-05-21,119551,89.262,-0.3792
2025-05-22,119551,90.1342,0.9771
2025-05-23,119551,90.7247,0.6551
2025-05-26,119551,92.2619,1.6944
2025-05-27,119551,92.7861,0.5682
2025-05-28,119551,92.5403,-0.2649
2025-05-29,119551,93.0716,0.5741
2025-05-30,119551,94.0346,1.0347
2025-06-02,119551,94.7664,0.7782
2025-06-03,119551,95.2404,0.5002
2025-06-04,119551,96.1902,0.9973
2025-06-05,119551,97.2374,1.0887
2025-06-06,119551,98.4808,1.2787
2025-06-09,119551,99.0969,0.6256
2025-06-10,119551,99.002,-0.0958
2025-06-11,119551,99.1814,0.1812
2025-06-12,119551,100.294,1.1218
2025-06-13,119551,99.6254,-0.6666
2025-06-16,119551,100.0015,0.3775
2025-06-17,119551,99.7066,-0.2949
2025-06-18,119551,99.7833,0.0769
2025-06-19,119551,100.9668,1.1861
2025-06-20,119551,101.1893,0.2204
2025-06-23,119551,101.283,0.0926
2025-06-24,119551,100.1272,-1.1412
2025-06-25,119551,100.8404,0.7123
2025-06-26,119551,101.4684,0.6228
2025-06-27,119551,103.4762,1.9787
2025-06-30,119551,103.2489,-0.2197
2025-07-01,119551,103.502,0.2451
2025-07-02,119551,103.7835,0.272
2025-07-03,119551,105.2917,1.4532
2025-07-04,119551,105.2575,-0.0325
2025-07-07,119551,105.5713,0.2981
2025-07-08,119551,106.1935,0.5894
2025-07-09,119551,106.4233,0.2164
2025-07-10,119551,106.0599,-0.3415
2025-07-11,119551,106.2964,0.223
2025-07-14,119551,107.363,1.0034
2025-07-15,119551,106.4503,-0.8501
2025-07-16,119551,106.6302,0.169
2025-07-17,119551,106.0286,-0.5642
2025-07-18,119551,107.2072,1.1116
2025-07-21,119551,105.8313,-1.2834
2025-07-22,119551,105.3653,-0.4403
2025-07-23,119551,105.7709,0.3849
2025-07-24,119551,107.2967,1.4426
2025-07-25,119551,107.2898,-0.0064
2025-07-28,119551,106.8209,-0.437
2025-07-29,119551,108.6639,1.7253
2025-07-30,119551,107.3404,-1.218
2025-07-31,119551,105.3333,-1.8698
2025-08-01,119551,105.7974,0.4406
2025-08-04,119551,105.3843,-0.3905
2025-08-05,119551,104.4934,-0.8454
2025-08-06,119551,105.2024,0.6785
2025-08-07,119551,105.4833,0.267
2025-08-08,119551,105.014,-0.4449
2025-08-11,119551,103.8885,-1.0718
2025-08-12,119551,104.745,0.8244
2025-08-13,119551,105.4017,0.627
2025-08-14,119551,105.3639,-0.0359
2025-08-15,119551,107.1491,1.6943
2025-08-18,119551,106.1974,-0.8882
2025-08-19,119551,104.8323,-1.2854
2025-08-20,119551,104.2483,-0.5571
2025-08-21,119551,104.2602,0.0114
2025-08-22,119551,104.5381,0.2665
2025-08-25,119551,104.3698,-0.161
2025-08-26,119551,104.7483,0.3627
2025-08-27,119551,103.652,-1.0466
2025-08-28,119551,105.0344,1.3337
2025-08-29,119551,105.0125,-0.0209
2025-09-01,119551,106.1071,1.0424
2025-09-02,119551,106.4832,0.3545
2025-09-03,119551,106.9682,0.4555
2025-09-04,119551,107.5625,0.5556
2025-09-05,119551,108.0437,0.4474
2025-09-08,119551,108.714,0.6204
2025-09-09,119551,110.0526,1.2313
2025-09-10,119551,110.3004,0.2252
2025-09-11,119551,111.0495,0.6791
2025-09-12,119551,111.0189,-0.0276
2025-09-15,119551,112.4959,1.3304
2025-09-16,119551,111.8846,-0.5434
2025-09-17,119551,113.7344,1.6533
2025-09-18,119551,113.7528,0.0162
2025-09-19,119551,112.3845,-1.2029
2025-09-22,119551,112.5695,0.1646
2025-09-23,119551,111.9532,-0.5475
2025-09-24,119551,112.8445,0.7961
2025-09-25,119551,112.2547,-0.5227
2025-09-26,119551,111.8716,-0.3413
2025-09-29,119551,110.0796,-1.6018
2025-09-30,119551,109.6979,-0.3467
2025-10-01,119551,107.4332,-2.0645
2025-10-02,119551,105.9976,-1.3363
2025-10-03,119551,106.7659,0.7248
2025-10-06,119551,107.5639,0.7474
2025-10-07,119551,108.0239,0.4277
2025-10-08,119551,107.1619,-0.798
2025-10-09,119551,107.1721,0.0095
2025-10-10,119551,107.224,0.0484
2025-10-13,119551,106.1889,-0.9654
2025-10-14,119551,107.6618,1.3871
2025-10-15,119551,108.554,0.8287
2025-10-16,119551,108.3986,-0.1432
2025-10-17,119551,108.4803,0.0754
2025-10-20,119551,108.7359,0.2356
2025-10-21,119551,106.8506,-1.7338
2025-10-22,119551,106.6729,-0.1663
2025-10-23,119551,106.088,-0.5483
2025-10-24,119551,105.2092,-0.8284
2025-10-27,119551,105.0029,-0.1961
2025-10-28,119551,106.7359,1.6504
2025-10-29,119551,107.3963,0.6187
2025-10-30,119551,106.9118,-0.4511
2025-10-31,119551,107.5085,0.5581
2025-11-03,119551,108.8996,1.2939
2025-11-04,119551,109.8479,0.8708
2025-11-05,119551,109.9624,0.1042
2025-11-06,119551,109.3932,-0.5176
2025-11-07,119551,110.1257,0.6696
2025-11-10,119551,110.5656,0.3995
2025-11-11,119551,111.4994,0.8446
2025-11-12,119551,112.1836,0.6136
2025-11-13,119551,113.2853,0.9821
2025-11-14,119551,112.81,-0.4196
2025-11-17,119551,114.1872,1.2208
2025-11-18,119551,114.4454,0.2261
2025-11-19,119551,116.6194,1.8996
2025-11-20,119551,115.9725,-0.5547
2025-11-21,119551,117.8225,1.5952
2025-11-24,119551,118.0892,0.2264
2025-11-25,119551,117.4733,-0.5216
2025-11-26,119551,117.0334,-0.3745
2025-11-27,119551,116.7635,-0.2306
2025-11-28,119551,117.2615,0.4265
2025-12-01,119551,117.8643,0.5141
2025-12-02,119551,117.3299,-0.4534
2025-12-03,119551,117.3653,0.0302
2025-12-04,119551,119.6655,1.9599
2025-12-05,119551,121.5653,1.5876
2025-12-08,119551,122.0969,0.4373
2025-12-09,119551,122.2009,0.0852
2025-12-10,119551,122.3934,0.1575
2025-12-11,119551,123.121,0.5945
2025-12-12,119551,122.0783,-0.8469
2025-12-15,119551,121.8644,-0.1752
2025-12-16,119551,120.1462,-1.4099
2025-12-17,119551,120.6322,0.4045
2025-12-18,119551,121.3853,0.6243
2025-12-19,119551,120.9315,-0.3739
2025-12-22,119551,122.6852,1.4502
2025-12-23,119551,121.4287,-1.0242
2025-12-24,119551,119.9324,-1.2322
2025-12-25,119551,120.2321,0.2499
2025-12-26,119551,121.4101,0.9798
2025-12-29,119551,123.2902,1.5486
2025-12-30,119551,122.8556,-0.3525
2025-12-31,119551,124.0939,1.0079
2026-01-01,119551,124.1158,0.0176
2026-01-02,119551,123.9909,-0.1006
2026-01-05,119551,125.0255,0.8344
2026-01-06,119551,125.8117,0.6288
2026-01-07,119551,124.1387,-1.3298
2026-01-08,119551,125.8307,1.363
2026-01-09,119551,127.4373,1.2768
2026-01-12,119551,126.8016,-0.4988
2026-01-13,119551,127.3106,0.4014
2026-01-14,119551,127.9325,0.4885
2026-01-15,119551,128.2931,0.2819
2026-01-16,119551,127.7379,-0.4328
2026-01-19,119551,127.049,-0.5393
2026-01-20,119551,127.0859,0.029
2026-01-21,119551,128.4734,1.0918
2026-01-22,119551,129.1574,0.5324
2026-01-23,119551,128.8023,-0.2749
2026-01-26,119551,129.7489,0.7349
2026-01-27,119551,126.5952,-2.4306
2026-01-28,119551,127.9503,1.0704
2026-01-29,119551,126.0672,-1.4717
2026-01-30,119551,125.7297,-0.2677
2026-02-02,119551,124.5585,-0.9315
2026-02-03,119551,123.2079,-1.0843
2026-02-04,119551,124.54,1.0812
2026-02-05,119551,124.0913,-0.3603
2026-02-06,119551,124.5354,0.3579
2026-02-09,119551,124.5481,0.0102
2026-02-10,119551,125.1377,0.4734
2026-02-11,119551,125.2871,0.1194
2026-02-12,119551,123.9414,-1.0741
2026-02-13,119551,125.0997,0.9346
2026-02-16,119551,124.6204,-0.3831
2026-02-17,119551,122.9848,-1.3125
2026-02-18,119551,122.5845,-0.3255
2026-02-19,119551,124.2819,1.3847
2026-02-20,119551,125.2819,0.8046
2026-02-23,119551,124.9617,-0.2556
2026-02-24,119551,124.6417,-0.2561
2026-02-25,119551,124.3528,-0.2318
2026-02-26,119551,126.7167,1.901
2026-02-27,119551,127.2098,0.3891
2026-03-02,119551,127.7591,0.4318
2026-03-03,119551,128.9917,0.9648
2026-03-04,119551,129.3304,0.2626
2026-03-05,119551,129.1018,-0.1768
2026-03-06,119551,128.945,-0.1215
2026-03-09,119551,128.9301,-0.0116
2026-03-10,119551,128.9543,0.0188
2026-03-11,119551,129.8514,0.6957
2026-03-12,119551,129.9779,0.0974
2026-03-13,119551,130.888,0.7002
2026-03-16,119551,130.8623,-0.0196
2026-03-17,119551,131.0207,0.121
2026-03-18,119551,128.7984,-1.6961
2026-03-19,119551,129.9105,0.8634
2026-03-20,119551,130.3753,0.3578
2026-03-23,119551,131.5958,0.9361
2026-03-24,119551,128.3432,-2.4717
2026-03-25,119551,130.7964,1.9114
2026-03-26,119551,130.7029,-0.0715
2026-03-27,119551,132.0546,1.0342
2026-03-30,119551,130.9166,-0.8618
2026-03-31,119551,131.6939,0.5937
2026-04-01,119551,130.5435,-0.8735
2026-04-02,119551,129.8943,-0.4973
2026-04-03,119551,132.1737,1.7548
2026-04-06,119551,132.0197,-0.1165
2026-04-07,119551,132.3414,0.2437
2026-04-08,119551,133.4296,0.8223
2026-04-09,119551,134.0833,0.4899
2026-04-10,119551,134.3306,0.1844
2026-04-13,119551,134.8331,0.3741
2026-04-14,119551,137.7927,2.195
2026-04-15,119551,137.7937,0.0007
2026-04-16,119551,138.1096,0.2293
2026-04-17,119551,139.4671,0.9829
2026-04-20,119551,140.9062,1.0319
2026-04-21,119551,142.4626,1.1046
2026-04-22,119551,143.3412,0.6167
2026-04-23,119551,141.9768,-0.9519
2026-04-24,119551,144.1112,1.5033
2026-04-27,119551,142.7352,-0.9548
2026-04-28,119551,143.1905,0.319
2026-04-29,119551,142.3145,-0.6118
2026-04-30,119551,142.3075,-0.0049
2026-05-01,119551,142.7943,0.3421
2026-05-04,119551,143.2735,0.3356
2026-05-05,119551,143.8818,0.4246
2026-05-06,119551,146.0194,1.4857
2026-05-07,119551,146.6803,0.4526
2026-05-08,119551,146.4403,-0.1636
2026-05-11,119551,147.7669,0.9059
2026-05-12,119551,149.4022,1.1067
2026-05-13,119551,147.8697,-1.0258
2026-05-14,119551,148.7275,0.5801
2026-05-15,119551,149.7273,0.6722
2026-05-18,119551,149.412,-0.2106
2026-05-19,119551,151.3138,1.2729
2026-05-20,119551,151.1916,-0.0808
2026-05-21,119551,151.4373,0.1625
2026-05-22,119551,151.2843,-0.101
2026-05-25,119551,151.3832,0.0654
2026-05-26,119551,150.004,-0.9111
2026-05-27,119551,148.1874,-1.211
2026-05-28,119551,150.3635,1.4685
2026-05-29,119551,149.3216,-0.6929
2022-01-03,119552,58.4174,
2022-01-04,119552,57.348,-1.8306
2022-01-05,119552,57.0552,-0.5106
2022-01-06,119552,56.4224,-1.1091
2022-01-07,119552,57.275,1.5111
2022-01-10,119552,57.8171,0.9465
2022-01-11,119552,57.497,-0.5536
2022-01-12,119552,58.6808,2.0589
2022-01-13,119552,59.2216,0.9216
2022-01-14,119552,59.0827,-0.2345
2022-01-17,119552,57.8244,-2.1297
2022-01-18,119552,59.035,2.0936
2022-01-19,119552,58.3461,-1.1669
2022-01-20,119552,57.5352,-1.3898
2022-01-21,119552,58.0864,0.958
2022-01-24,119552,59.3804,2.2277
2022-01-25,119552,60.1408,1.2806
2022-01-26,119552,60.4718,0.5504
2022-01-27,119552,60.8212,0.5778
2022-01-28,119552,61.3123,0.8074
2022-01-31,119552,61.7559,0.7235
2022-02-01,119552,61.9412,0.3001
2022-02-02,119552,62.0301,0.1435
2022-02-03,119552,62.0279,-0.0035
2022-02-04,119552,61.6486,-0.6115
2022-02-07,119552,61.5279,-0.1958
2022-02-08,119552,60.6474,-1.4311
2022-02-09,119552,60.6261,-0.0351
2022-02-10,119552,60.1308,-0.817
2022-02-11,119552,59.5791,-0.9175
2022-02-14,119552,59.7045,0.2105
2022-02-15,119552,60.4732,1.2875
2022-02-16,119552,60.9964,0.8652
2022-02-17,119552,60.1884,-1.3247
2022-02-18,119552,59.6962,-0.8178
2022-02-21,119552,60.2246,0.8851
2022-02-22,119552,59.7358,-0.8116
2022-02-23,119552,59.6484,-0.1463
2022-02-24,119552,59.9693,0.538
2022-02-25,119552,59.4901,-0.7991
2022-02-28,119552,59.5761,0.1446
2022-03-01,119552,58.9097,-1.1186
2022-03-02,119552,58.6283,-0.4777
2022-03-03,119552,58.8242,0.3341
2022-03-04,119552,58.0335,-1.3442
2022-03-07,119552,58.2895,0.4411
2022-03-08,119552,58.3094,0.0341
2022-03-09,119552,58.6245,0.5404
2022-03-10,119552,58.7707,0.2494
2022-03-11,119552,59.5127,1.2625
2022-03-14,119552,59.6092,0.1622
2022-03-15,119552,59.4145,-0.3266
2022-03-16,119552,59.5093,0.1596
2022-03-17,119552,59.826,0.5322
2022-03-18,119552,59.8827,0.0948
2022-03-21,119552,59.935,0.0873
2022-03-22,119552,59.5958,-0.5659
2022-03-23,119552,59.279,-0.5316
2022-03-24,119552,58.5805,-1.1783
2022-03-25,119552,59.5221,1.6074
2022-03-28,119552,58.9031,-1.0399
2022-03-29,119552,58.5744,-0.558
2022-03-30,119552,58.2345,-0.5803
2022-03-31,119552,58.7262,0.8443
2022-04-01,119552,58.6039,-0.2083
2022-04-04,119552,59.2829,1.1586
2022-04-05,119552,58.9623,-0.5408
2022-04-06,119552,59.138,0.298
2022-04-07,119552,58.7342,-0.6828
2022-04-08,119552,59.8869,1.9626
2022-04-11,119552,59.2935,-0.9909
2022-04-12,119552,59.4864,0.3253
2022-04-13,119552,59.8507,0.6124
2022-04-14,119552,60.1005,0.4174
2022-04-15,119552,60.0333,-0.1118
2022-04-18,119552,59.9956,-0.0628
2022-04-19,119552,60.0497,0.0902
2022-04-20,119552,60.0029,-0.0779
2022-04-21,119552,60.5463,0.9056
2022-04-22,119552,61.7701,2.0213
2022-04-25,119552,61.4989,-0.439
2022-04-26,119552,60.7918,-1.1498
2022-04-27,119552,60.7758,-0.0263
2022-04-28,119552,62.2064,2.3539
2022-04-29,119552,61.799,-0.6549
2022-05-02,119552,62.7311,1.5083
2022-05-03,119552,63.6991,1.5431
2022-05-04,119552,63.4215,-0.4358
2022-05-05,119552,63.7735,0.555
2022-05-06,119552,64.7293,1.4987
2022-05-09,119552,64.5466,-0.2823
2022-05-10,119552,64.464,-0.128
2022-05-11,119552,64.1673,-0.4603
2022-05-12,119552,63.6284,-0.8398
2022-05-13,119552,63.2977,-0.5197
2022-05-16,119552,62.6505,-1.0225
2022-05-17,119552,62.7016,0.0816
2022-05-18,119552,62.3094,-0.6255
2022-05-19,119552,62.4703,0.2582
2022-05-20,119552,61.6507,-1.312
2022-05-23,119552,61.8628,0.344
2022-05-24,119552,62.3514,0.7898
2022-05-25,119552,61.2962,-1.6923
2022-05-26,119552,61.5305,0.3822
2022-05-27,119552,62.2324,1.1407
2022-05-30,119552,61.6038,-1.0101
2022-05-31,119552,62.5515,1.5384
2022-06-01,119552,62.8155,0.4221
2022-06-02,119552,62.4584,-0.5685
2022-06-03,119552,62.4599,0.0024
2022-06-06,119552,62.8006,0.5455
2022-06-07,119552,62.8751,0.1186
2022-06-08,119552,63.2071,0.528
2022-06-09,119552,62.7284,-0.7574
2022-06-10,119552,62.8545,0.201
2022-06-13,119552,62.1078,-1.188
2022-06-14,119552,62.0789,-0.0465
2022-06-15,119552,61.6178,-0.7428
2022-06-16,119552,61.251,-0.5953
2022-06-17,119552,61.9543,1.1482
2022-06-20,119552,62.5857,1.0191
2022-06-21,119552,62.9553,0.5906
2022-06-22,119552,62.3839,-0.9076
2022-06-23,119552,62.2422,-0.2271
2022-06-24,119552,62.9441,1.1277
2022-06-27,119552,63.0554,0.1768
2022-06-28,119552,64.3916,2.1191
2022-06-29,119552,64.6487,0.3993
2022-06-30,119552,64.7917,0.2212
2022-07-01,119552,64.6487,-0.2207
2022-07-04,119552,64.7582,0.1694
2022-07-05,119552,64.7046,-0.0828
2022-07-06,119552,65.1435,0.6783
2022-07-07,119552,65.7294,0.8994
2022-07-08,119552,65.309,-0.6396
2022-07-11,119552,64.5801,-1.1161
2022-07-12,119552,63.5755,-1.5556
2022-07-13,119552,63.8939,0.5008
2022-07-14,119552,63.3078,-0.9173
2022-07-15,119552,62.1492,-1.8301
2022-07-18,119552,62.3947,0.395
2022-07-19,119552,63.8147,2.2758
2022-07-20,119552,63.8442,0.0462
2022-07-21,119552,64.3512,0.7941
2022-07-22,119552,64.4309,0.1239
2022-07-25,119552,64.408,-0.0355
2022-07-26,119552,64.9656,0.8657
2022-07-27,119552,64.833,-0.2041
2022-07-28,119552,65.0196,0.2878
2022-07-29,119552,65.238,0.3359
2022-08-01,119552,64.8882,-0.5362
2022-08-02,119552,65.4921,0.9307
2022-08-03,119552,65.4249,-0.1026
2022-08-04,119552,65.0238,-0.6131
2022-08-05,119552,65.3659,0.5261
2022-08-08,119552,64.8835,-0.738
2022-08-09,119552,64.9331,0.0764
2022-08-10,119552,64.9614,0.0436
2022-08-11,119552,65.6204,1.0144
2022-08-12,119552,65.9296,0.4712
2022-08-15,119552,65.9491,0.0296
2022-08-16,119552,66.4607,0.7757
2022-08-17,119552,67.3153,1.2859
2022-08-18,119552,67.6822,0.545
2022-08-19,119552,67.7233,0.0607
2022-08-22,119552,66.9788,-1.0993
2022-08-23,119552,66.3869,-0.8837
2022-08-24,119552,66.2426,-0.2174
2022-08-25,119552,65.9214,-0.4849
2022-08-26,119552,65.8468,-0.1132
2022-08-29,119552,65.9137,0.1016
2022-08-30,119552,66.2565,0.5201
2022-08-31,119552,66.2495,-0.0106
2022-09-01,119552,66.5687,0.4818
2022-09-02,119552,66.6409,0.1085
2022-09-05,119552,65.5237,-1.6764
2022-09-06,119552,65.0167,-0.7738
2022-09-07,119552,64.9676,-0.0755
2022-09-08,119552,64.3114,-1.01
2022-09-09,119552,64.6859,0.5823
2022-09-12,119552,65.5989,1.4114
2022-09-13,119552,66.342,1.1328
2022-09-14,119552,66.2514,-0.1366
2022-09-15,119552,67.1628,1.3757
2022-09-16,119552,67.2856,0.1828
2022-09-19,119552,67.1205,-0.2454
2022-09-20,119552,66.7928,-0.4882
2022-09-21,119552,66.6493,-0.2148
2022-09-22,119552,66.4558,-0.2903
2022-09-23,119552,66.5901,0.2021
2022-09-26,119552,66.7189,0.1934
2022-09-27,119552,66.7551,0.0543
2022-09-28,119552,67.0474,0.4379
2022-09-29,119552,67.7901,1.1077
2022-09-30,119552,68.3954,0.8929
2022-10-03,119552,67.5404,-1.2501
2022-10-04,119552,66.0703,-2.1766
2022-10-05,119552,66.6513,0.8794
2022-10-06,119552,65.8867,-1.1472
2022-10-07,119552,65.7901,-0.1466
2022-10-10,119552,65.1483,-0.9755
2022-10-11,119552,64.1542,-1.5259
2022-10-12,119552,64.4946,0.5306
2022-10-13,119552,64.9613,0.7236
2022-10-14,119552,64.6652,-0.4558
2022-10-17,119552,63.2369,-2.2088
2022-10-18,119552,62.9655,-0.4292
2022-10-19,119552,63.216,0.3978
2022-10-20,119552,62.4291,-1.2448
2022-10-21,119552,62.5624,0.2135
2022-10-24,119552,62.5862,0.038
2022-10-25,119552,62.9392,0.564
2022-10-26,119552,63.0382,0.1573
2022-10-27,119552,62.5318,-0.8033
2022-10-28,119552,63.2277,1.1129
2022-10-31,119552,63.172,-0.0881
2022-11-01,119552,63.1894,0.0275
2022-11-02,119552,62.7038,-0.7685
2022-11-03,119552,62.4913,-0.3389
2022-11-04,119552,62.0376,-0.726
2022-11-07,119552,61.975,-0.1009
2022-11-08,119552,62.9501,1.5734
2022-11-09,119552,62.2252,-1.1515
2022-11-10,119552,61.3776,-1.3621
2022-11-11,119552,62.2112,1.3582
2022-11-14,119552,62.1285,-0.1329
2022-11-15,119552,61.7949,-0.537
2022-11-16,119552,62.3964,0.9734
2022-11-17,119552,62.0961,-0.4813
2022-11-18,119552,63.1367,1.6758
2022-11-21,119552,63.5481,0.6516
2022-11-22,119552,63.3079,-0.378
2022-11-23,119552,64.5572,1.9734
2022-11-24,119552,64.2464,-0.4814
2022-11-25,119552,64.7016,0.7085
2022-11-28,119552,64.9061,0.3161
2022-11-29,119552,65.6894,1.2068
2022-11-30,119552,66.6346,1.4389
2022-12-01,119552,66.6878,0.0798
2022-12-02,119552,66.2804,-0.6109
2022-12-05,119552,66.5841,0.4582
2022-12-06,119552,66.2215,-0.5446
2022-12-07,119552,67.4426,1.844
2022-12-08,119552,67.5587,0.1721
2022-12-09,119552,67.3762,-0.2701
2022-12-12,119552,67.5208,0.2146
2022-12-13,119552,66.7578,-1.13
2022-12-14,119552,66.2224,-0.802
2022-12-15,119552,66.9617,1.1164
2022-12-16,119552,66.6093,-0.5263
2022-12-19,119552,66.0312,-0.8679
2022-12-20,119552,66.3786,0.5261
2022-12-21,119552,67.111,1.1034
2022-12-22,119552,67.5727,0.688
2022-12-23,119552,68.2041,0.9344
2022-12-26,119552,67.7854,-0.6139
2022-12-27,119552,66.9752,-1.1952
2022-12-28,119552,67.903,1.3853
2022-12-29,119552,67.7449,-0.2328
2022-12-30,119552,67.6301,-0.1695
2023-01-02,119552,68.4623,1.2305
2023-01-03,119552,68.8344,0.5435
2023-01-04,119552,69.1474,0.4547
2023-01-05,119552,70.5167,1.9803
2023-01-06,119552,70.1538,-0.5146
2023-01-09,119552,70.7667,0.8737
2023-01-10,119552,70.8389,0.102
2023-01-11,119552,71.0435,0.2888
2023-01-12,119552,72.0448,1.4094
2023-01-13,119552,72.4055,0.5007
2023-01-16,119552,72.7876,0.5277
2023-01-17,119552,73.5173,1.0025
2023-01-18,119552,73.3189,-0.2699
2023-01-19,119552,72.8158,-0.6862
2023-01-20,119552,72.1851,-0.8662
2023-01-23,119552,70.9807,-1.6685
2023-01-24,119552,72.3169,1.8825
2023-01-25,119552,71.6537,-0.9171
2023-01-26,119552,71.5509,-0.1435
2023-01-27,119552,71.4133,-0.1923
2023-01-30,119552,71.6441,0.3232
2023-01-31,119552,72.1986,0.774
2023-02-01,119552,72.7861,0.8137
2023-02-02,119552,72.4502,-0.4615
2023-02-03,119552,72.3808,-0.0958
2023-02-06,119552,72.5988,0.3012
2023-02-07,119552,72.4772,-0.1675
2023-02-08,119552,73.5498,1.4799
2023-02-09,119552,73.9071,0.4858
2023-02-10,119552,74.426,0.7021
2023-02-13,119552,74.901,0.6382
2023-02-14,119552,75.7193,1.0925
2023-02-15,119552,75.8794,0.2114
2023-02-16,119552,75.0552,-1.0862
2023-02-17,119552,75.3591,0.4049
2023-02-20,119552,74.9661,-0.5215
2023-02-21,119552,74.6559,-0.4138
2023-02-22,119552,75.0817,0.5704
2023-02-23,119552,75.9453,1.1502
2023-02-24,119552,75.9988,0.0704
